Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2019-12-24,694.572265625,706.070216618278,692.7981240334501,704.6554365895144,18048449
2019-12-26,680.62646484375,697.4916329459464,678.2684582147567,692.4163780616171,29761019
2019-12-27,692.7307739257812,694.459942826319,683.2763809105966,685.8364647278993,17677571
2019-12-30,693.5615844726562,695.1111023432618,686.307974772817,694.3475865719519,17123749
2019-12-31,680.0200805664062,693.3370848613087,677.3252588088935,692.5735090561382,22203005
2020-01-01,678.0213623046875,685.881323903539,676.1799417816508,681.7941486692199,14004468
2020-01-02,689.5643310546875,692.101988476081,679.0993724418228,679.0993724418228,17710316
2020-01-03,690.395263671875,692.4163951283864,684.0399067715819,688.5312966830404,20984698
2020-01-06,674.3834228515625,686.2406751889083,672.8114184251873,682.6925120092671,24519177
2020-01-07,684.758544921875,689.2050219710827,679.7730555306807,682.2433138954018,16683622
2020-01-08,679.6159057617188,689.1825505400075,678.2011257559589,680.4468206782151,16047902
2020-01-09,695.2684326171875,696.1666866025647,687.7453456172265,691.0465189588135,14982742
2020-01-10,695.1111450195312,699.7372725509242,691.5180094774487,697.0199645467686,12478359
2020-01-13,693.3370971679688,700.0741816631064,690.9566642441663,693.9434485641472,18282382
2020-01-14,686.9144897460938,696.1667464450045,683.523490714479,691.6753562049378,15816535
2020-01-15,684.421630859375,691.6303283842706,681.9064599391988,689.811334228506,15817859
2020-01-16,690.7320556640625,693.1798876683814,686.2855786022757,686.7347655491267,12847975
2020-01-17,710.0899658203125,711.8640472300812,697.6038770015027,697.7386150846417,29463471
2020-01-20,688.2393798828125,722.6659529995442,685.5669843520598,722.6659529995442,32545850
2020-01-21,688.935546875,694.3027642276626,683.5907558897001,686.5551139029081,18922720
2020-01-22,688.6884765625,694.7069578428508,687.6779108996185,693.4718286952786,10322817
2020-01-23,685.7691040039062,692.5511012578621,683.0068831457121,690.1032692840598,11247739
2020-01-24,683.388671875,690.0359310435867,682.0412309767337,685.8364438881782,14628445
2020-01-27,676.6515502929688,684.6911633302749,675.9553734713157,680.4019105973154,13387750
2020-01-28,661.021484375,678.2011008688595,657.3610095813076,677.5722631399472,24532236
2020-01-29,664.6595458984375,671.1944934261103,657.5630996953034,662.0544894635013,24746565
2020-01-30,648.4454956054688,664.5920582579953,646.7612396578462,664.2776694110363,22402689
2020-01-31,634.0281982421875,652.7124208100716,632.0295531429389,652.6001090801238,34750310
2020-02-03,622.2831420898438,628.7732364278764,612.1999721671589,615.2765817380496,30712290
2020-02-04,640.6530151367188,643.392749686745,627.8076236876792,628.7957030467365,25383901
2020-02-05,650.5789794921875,652.5102855297779,642.4046883114135,644.4706724836421,18472100
2020-02-06,654.7559814453125,658.8880697230694,646.8062537495949,653.0942115651576,15538577
2020-02-07,643.9092407226562,652.3081546726459,641.5063215574144,651.7018032989297,12209212
2020-02-10,644.7850952148438,649.2315722019952,633.489221974886,641.3716102719476,15142476
2020-02-11,652.4878540039062,658.5287619338282,649.0294562506307,650.0849346598748,13999816
2020-02-12,660.3701782226562,662.413795775262,653.4983560481717,654.0148820185993,13533565
2020-02-13,662.0994262695312,663.7163434347497,656.9118595053045,663.7163434347497,13565659
2020-02-14,668.140380859375,674.360939599548,652.6450199466582,663.491766589205,21227841
2020-02-17,663.9408569335938,676.4718590841117,662.166775433595,668.7691217338335,13149130
2020-02-18,659.0676879882812,662.8853871813449,654.5762983365174,662.8853871813449,11127161
2020-02-19,675.4164428710938,676.6066594239649,662.5261379613173,664.434957726925,14084409
2020-02-20,667.3992919921875,677.3028119988342,666.433638977898,672.3622951611951,16892268
2020-02-24,648.9845581054688,663.3794682340763,646.5592123393019,660.1232075352376,21370214
2020-02-25,636.16162109375,651.8814850809288,633.2870885051966,651.8814850809288,27745062
2020-02-26,625.2025756835938,634.3425797138669,623.1141052102467,633.2871013116201,29362748
2020-02-27,622.6199951171875,626.0109934341857,614.872285624086,623.405937274548,25054993
2020-02-28,596.74951171875,609.482650299557,595.1101683971237,608.5394237569191,39315769
2020-03-02,591.1353149414062,614.8723038645625,584.3757444719449,608.6292593693395,29500495
2020-03-03,603.1273193359375,608.0903221655078,593.7627523600072,597.2211498879527,27398798
2020-03-04,601.7125854492188,608.0454559764457,587.4299272474076,607.2370273845426,22105261
2020-03-05,588.8895874023438,609.909327124732,586.5764937936146,607.3267573610417,30510390
2020-03-06,570.856689453125,578.5594876404233,557.4274318464927,570.4075624355561,33734039
2020-03-09,500.4090881347656,557.3824636576674,491.80806675033256,556.9557630516778,88187018
2020-03-11,518.1051635742188,529.2887242178758,497.646831785308,497.646831785308,59578576
2020-03-12,477.435546875,494.50285022937226,471.0128517702077,487.3166393298893,55970485
2020-03-13,496.4341735839844,512.0192986304382,423.269324045227,448.24147226493176,73297403
2020-03-16,456.1912841796875,484.93622031330693,451.3854756005796,476.3351988203249,38482258
2020-03-17,452.73291015625,476.0881723114349,450.5770407259798,470.3616235248102,45445979
2020-03-18,434.99188232421875,465.2639095336341,431.62334010835116,460.50301374905985,44730415
2020-03-19,412.1755676269531,434.3181565645048,400.7225002479749,413.2535023220885,61404010
2020-03-20,457.2018127441406,464.8147242845173,417.6999588823388,421.96678475902803,63360475
2020-03-23,397.0620422363281,426.6828062402737,393.2892556538885,411.5018644957339,40670949
2020-03-24,423.7184753417969,435.66558280239923,402.339431470685,417.6999939226345,45734887
2020-03-25,486.0815124511719,517.2068807892393,432.63390419756644,432.8809240298413,73130298
2020-03-26,478.872802734375,501.6441990282809,468.1608250039553,492.1673504100283,45744488
2020-03-27,478.6033630371094,497.33249822279765,469.8900595626091,491.808086327856,41657940
2020-03-30,462.8160705566406,482.73542100014635,458.1225738707301,467.37485913555446,30229866
2020-03-31,500.2294616699219,507.43812982547627,470.69852227882103,482.353697590762,44292810
2020-04-01,485.2730712890625,505.1025660724522,469.44089636021357,504.0470877438623,41597459
2020-04-03,483.9256591796875,509.5266467407699,474.4263536585657,509.5266467407699,41367807
2020-04-07,541.70751953125,545.2556826260416,494.0537679361035,494.9969645730183,54373624
2020-04-08,535.4420166015625,551.9928563291563,521.00219371222,529.9849736138647,49880330
2020-04-09,547.9280395507812,553.6994707291697,535.8237385284261,545.2556442705474,33032857
2020-04-13,534.0946044921875,545.7048666269278,529.9849427509258,540.7418636308528,23673784
2020-04-15,516.4432983398438,555.1366909488926,513.3666890620627,537.6426881201536,35321842
2020-04-16,524.61767578125,533.330978148687,514.2650301241333,516.4433257342213,37455706
2020-04-17,549.7470703125,552.4419521014908,535.6665498210394,546.1539945330929,33269335
2020-04-20,558.6400756835938,564.568671615686,539.8660286625086,550.6453757620592,36030932
2020-04-21,555.7431030273438,562.3229628849759,522.7987111526487,543.4590909367328,61371628
2020-04-22,612.447021484375,622.0137263223257,583.8817649965005,592.8645447757709,142683366
2020-04-23,615.7257690429688,622.4404275154787,607.8208940475317,614.1313382230468,65464502
2020-04-24,636.4310913085938,671.441528341193,605.0811290605411,606.4060836160222,134986308
2020-04-27,642.1576538085938,662.4812204241782,639.1259565816653,644.0664735602663,58482901
2020-04-28,641.4390258789062,653.7004924518941,625.269974625138,651.2527203889451,78453401
2020-04-29,640.9000854492188,652.8921371390235,637.7785625913807,648.962185613199,37494672
2020-04-30,658.4388427734375,671.4414570573674,645.8854153795055,653.0267134007852,71345899
2020-05-04,644.60546875,657.9898129141151,636.633194793388,646.7613382785672,53456868
2020-05-05,656.0360107421875,664.2777607712053,649.9951028716541,652.9145482077337,44903763
2020-05-06,656.0808715820312,666.9500426083666,649.2314763405634,657.5405640195065,40489094
2020-05-07,676.8312377929688,679.8405087394996,649.007069494327,653.4984595996782,50026966
2020-05-08,701.4664916992188,709.5958693079624,690.3726963578795,693.9209191564086,84262770
2020-05-11,708.2035522460938,725.3606807121283,706.1824210938177,709.640758424749,67085063
2020-05-12,664.3900146484375,704.4084284990035,657.9898051687563,702.8139377483201,100683202
2020-05-13,678.4862060546875,692.3374854091504,659.2394667766971,692.3374854091504,66430125
2020-05-14,651.0556030273438,678.5994965445943,648.3805694279106,666.0403723988254,49266771
2020-05-15,661.6878662109375,664.9976742099919,641.6023560024253,654.7055307065824,62152260
2020-05-18,653.2319946289062,671.934625710567,647.4512086416427,666.4938930123836,62796089
2020-05-19,638.791259765625,662.7306870242377,636.2296169843721,660.5997024465184,42315854
2020-05-20,650.0355224609375,655.9976976790722,631.5822213850129,639.28999534372,55320985
2020-05-21,653.4586791992188,662.6172713649033,646.0909582991188,650.6249219411661,39167981
2020-05-22,649.0607299804688,661.0530797201703,646.7710818787218,658.2420485719986,37828973
2020-05-26,645.6602172851562,657.2898468071819,642.1463536125135,656.5870740726534,33216635
2020-05-27,655.4082641601562,659.2394549854397,640.1967719957681,648.8113147794139,35667956
2020-05-28,667.5139770507812,670.9144498972117,656.972505230492,659.6928715149268,40126278
2020-05-29,663.9547729492188,667.4005778865888,658.6273720294291,665.5869805607251,40022527
2020-06-01,689.3224487304688,697.483607891507,669.1916054568547,671.0278692662658,39943702
2020-06-02,696.2820434570312,698.2316982991255,689.5264300652609,691.8841368603739,22153960
2020-06-03,698.9798583984375,707.2996815903377,695.2166057122694,700.4987352215329,25381289
2020-06-04,716.27685546875,720.6748218232412,698.6850500143318,700.0452031395897,34202350
2020-06-05,717.1383056640625,733.5966205176828,713.5111106660463,723.1684798710471,33076685
2020-06-08,711.6068725585938,733.7780352813191,709.566612779826,733.7780352813191,31414953
2020-06-09,696.939453125,717.7277354097461,695.0578569942143,707.4355922602493,25857161
2020-06-10,712.8084106445312,716.1635510870276,698.2543579127656,699.6371773101957,22132647
2020-06-11,697.1889038085938,710.9041272084199,694.1511502631499,710.0200245974049,20385805
2020-06-12,720.357421875,722.2616841871062,678.7355257236256,680.0957387880782,38548899
2020-06-15,732.032470703125,737.6545934236306,707.7983808437607,709.5666460439546,53107403
2020-06-16,733.4606323242188,747.4479095164369,718.7705223811143,744.9315991710574,51187003
2020-06-17,732.3950805664062,741.508339913461,726.3875729934097,729.1759377315159,41782053
2020-06-18,750.7803344726562,754.9062460773085,727.9744595662398,728.6092336480461,40471557
2020-06-19,797.7069702148438,811.036806276966,753.5460980292615,757.1732328951931,105804173
2020-06-22,791.699462890625,818.0191417281492,786.6440563468776,804.0545315732336,60198705
2020-06-23,780.251220703125,799.6792907632945,778.074903643255,793.4450604287072,37962078
2020-06-24,783.4024047851562,803.7373061864458,776.0800749535749,787.0522665704591,51586221
2020-06-25,778.8909912109375,792.9916593974489,776.6920079755439,783.0169030640604,39679374
2020-06-26,789.6591186523438,794.3518055664256,778.4828736480091,783.8330008478855,30921913
2020-06-29,781.2713623046875,788.7977469881355,777.8255570222188,783.4930117559268,25621946
2020-06-30,772.6341552734375,789.3644649090381,768.7575718506255,787.5509273595087,30276420
2020-07-01,787.8229370117188,792.9916750315008,774.4250413446268,779.8431677658135,28464103
2020-07-02,801.3856811523438,804.6861996239467,789.8680342945179,793.4872314043702,28789533
2020-07-03,813.927490234375,816.2492742859773,804.8681794266967,810.2400181491006,29434266
2020-07-06,843.017578125,845.8400485080258,815.8395827912735,821.7122285635882,47016185
2020-07-07,830.1113891601562,848.7308182995876,822.3040338657166,846.7505314032984,35189589
2020-07-08,818.5255126953125,835.3466620868999,814.8835573836751,830.384535604519,26204095
2020-07-09,830.4755859375,835.3694371439491,813.1763881748166,823.5331724572737,36418942
2020-07-10,854.9676513671875,857.9494910165994,830.47557693471,832.4104071041867,43759967
2020-07-13,880.8937377929688,886.6752895392428,864.9602274387016,866.4852850343061,69608392
2020-07-14,872.6993408203125,883.9438255351058,859.1786490123874,880.4384810614978,67331128
2020-07-15,839.4666137695312,900.8332904617105,818.5255210332008,882.2366199327603,139669773
2020-07-16,839.1934814453125,850.8476779255769,825.1037086001918,840.8323311882583,60961724
2020-07-17,870.28662109375,874.0651274421449,836.7352331476831,839.9219593421793,49726765
2020-07-20,874.01953125,879.5279814361119,864.8009103824138,873.0635555577999,36592938
2020-07-21,897.5328369140625,900.0139304632268,881.5766280179596,882.714731620567,42173371
2020-07-22,912.305419921875,915.0368563302916,892.5934043256922,902.7453021810755,59771457
2020-07-23,936.79736328125,946.7671325108311,906.5464981262386,912.2825322120614,58333751
2020-07-24,977.01806640625,984.6888708499514,936.7974291918398,936.8884630232047,120597372
2020-07-27,981.5933227539062,1000.986661284018,968.7099874584451,991.8818323884997,80304827
2020-07-28,991.3809814453125,998.8014431540602,979.0666684037063,981.5932787795956,55114422
2020-07-29,954.483642578125,993.7027295677889,942.5562832540246,991.4720995169137,72663399
2020-07-30,960.03759765625,974.0817945575063,943.2619040109058,955.553458736611,72857444
2020-07-31,941.0311889648438,969.210676067923,934.5212463254046,962.6096995947653,74958061
2020-08-03,914.5816040039062,936.4332151378001,911.8956243712823,933.8383295422998,46715383
2020-08-04,979.0438842773438,986.5098627078864,910.5982427880609,919.8624404517334,92041055
2020-08-05,968.0498046875,999.7118774916555,964.3395739237862,987.4203834167224,74549993
2020-08-06,971.5324096679688,986.8285623938125,959.5595337737351,981.9574695434507,49322975
2020-08-07,977.1546020507812,982.321614806726,965.2045454344603,969.5748315555948,32984416
2020-08-10,965.045166015625,985.5993643312216,959.6960856552419,982.9134449224033,26958997
2020-08-11,971.3958129882812,983.3231714012784,956.1679363583773,971.8510423474091,46828306
2020-08-12,968.5733032226562,976.4945711950116,959.1042794793162,965.5687050978182,30264617
2020-08-13,966.0466918945312,973.7174959268164,960.5610007356095,968.7553696852826,24830322
2020-08-14,962.291015625,981.9574543922378,951.1148063712412,966.2743479036901,33224635
2020-08-17,952.07080078125,958.2848229484189,942.3968910270399,958.2848229484189,30979066
2020-08-18,964.4534301757812,971.62348848325,947.9736572354838,949.1800361479504,30547672
2020-08-19,970.3715209960938,980.5917544629181,965.7280730674024,974.6735920543468,34087543
2020-08-20,954.6656494140625,966.8889281378858,950.545706257055,965.113467386494,22537845
2020-08-21,947.7460327148438,966.0240252893934,945.5381009673681,964.2030475488176,25280895
2020-08-24,954.0738525390625,958.0571846713239,942.5789650840524,952.0935657016652,32717218
2020-08-25,947.8598022460938,961.152909329285,945.9933076327724,958.7400913031292,19388008
2020-08-26,972.9891967773438,977.8375311935933,931.8808576150299,949.1800558278446,59870421
2020-08-27,960.834228515625,978.7707835292046,957.4881932942184,977.8602645790771,28085062
2020-08-28,963.36083984375,970.9861274953616,958.8539426274133,965.1134819561734,27166900
2020-08-31,947.2225341796875,989.6966220053134,937.9583362044388,989.6966220053134,62076132
2020-09-01,950.2042846679688,966.206008512564,938.8914652063621,956.0085942641633,38616258
2020-09-02,968.846435546875,973.3078156827148,949.1799975834302,952.3666632761391,26949439
2020-09-03,961.5171508789062,973.6493363422608,957.374448998183,968.7554848886175,18586429
2020-09-04,945.65185546875,954.6201328529465,943.3528899780134,948.5199028214822,28475945
2020-09-07,948.1102294921875,958.62632327603,930.6289033675571,948.7248282952921,21926473
2020-09-08,959.2409057617188,965.5687205253842,947.1314190290713,952.3667073731223,27397082
2020-09-09,983.937744140625,986.874066930711,947.5638875335859,949.1800391155887,55310877
2020-09-10,1053.430419921875,1067.520192252559,990.3110455525355,993.8392083530571,140304404
2020-09-11,1056.0479736328125,1064.2878591419137,1041.184414210617,1052.5199313476533,59470807
2020-09-14,1048.218017578125,1074.3717015543773,1038.8627255125116,1058.4382515027112,44063445
2020-09-15,1055.6385498046875,1058.7796990234556,1041.662567129064,1052.4974005859194,27178393
2020-09-16,1058.233154296875,1078.6279819092379,1051.8598233496223,1056.1617735729737,33952295
2020-09-17,1046.4881591796875,1062.39885115726,1043.3468896793474,1056.1619494909085,25828669
2020-09-18,1049.6519775390625,1055.911516718031,1036.3816292479246,1053.5442758754605,33074915
2020-09-21,1026.9581298828125,1063.4457155664595,1023.0884697883298,1047.0569777590383,33627381
2020-09-22,1006.6088256835938,1036.5864712866703,1002.2384792539814,1036.5864712866703,34792254
2020-09-23,1015.5543212890625,1036.4727165869242,1003.9457010535652,1028.8474287241281,42988708
2020-09-24,992.974365234375,1013.3691350966294,990.6298225507139,1005.1293087424575,29826318
2020-09-25,1002.3068237304688,1007.3600446640394,986.6465350264727,996.5252718826434,28374935
2020-09-28,1008.9306030273438,1018.8321583918915,1004.7423842478207,1013.8244544577879,19666849
2020-09-29,1022.0415649414062,1030.6683454011038,1008.9305853955734,1012.9139779725118,25842539
2020-09-30,1017.1704711914062,1032.0340317967598,1012.9139171566138,1028.8473660925888,24465159
2020-10-01,1013.0277709960938,1030.5773123079302,1007.9062748517082,1030.5773123079302,20783227
2020-10-05,1007.0868530273438,1023.9080032931726,1004.2643826698032,1021.5635207802644,18922799
2020-10-06,1006.24462890625,1016.9655484297961,1002.2839949333554,1013.0277331224493,18412175
2020-10-07,1027.7093505859375,1051.1542952670088,1010.6377374854936,1017.4663586426468,53170865
2020-10-08,1019.401123046875,1032.4894046109346,1011.5937673591221,1028.3921594479646,21077808
2020-10-09,1016.7607421875,1025.6607444158603,1009.3175221290292,1017.4663748140129,18545499
2020-10-12,1018.399658203125,1026.9126467762155,1013.4831083716006,1017.4664409316503,14226473
2020-10-13,1038.27099609375,1040.569961682038,1013.3008726312257,1015.4632874664696,23112012
2020-10-14,1041.3665771484375,1048.8780723491986,1032.716918231139,1037.4515203439753,26742011
2020-10-15,1004.491943359375,1042.5046497952774,999.2566550292003,1042.5046497952774,20036197
2020-10-16,990.5160522460938,1016.328238929852,989.0820284953152,1008.3615741090018,21583600
2020-10-19,990.6981201171875,1014.5983554147849,981.1153036636263,997.0032368055278,31200385
2020-10-20,981.4567260742188,998.3462117848015,979.7950575498431,991.9728198146275,18482288
2020-10-21,967.2075805664062,997.8909179596345,954.9843021735538,986.9651124602846,34082321
2020-10-22,959.172607421875,970.8040465640626,951.911514958086,968.482322469,30802210
2020-10-23,961.9496459960938,971.9421752885252,954.3698746983655,958.7401612822234,23422125
2020-10-26,923.7319946289062,956.8963669563012,918.9064187246078,956.8963669563012,37324416
2020-10-27,926.1902465820312,937.7305902435107,912.7605897874666,926.3723142338621,36478896
2020-10-28,915.6969604492188,936.7519054216706,913.8532243397686,929.5135117299179,29924017
2020-10-29,922.7303466796875,929.6045443871877,906.3871862233021,909.118622416831,30655304
2020-10-30,935.2951049804688,940.1206806112644,920.4086656504021,925.7349875477929,34021563
2020-11-02,854.6945190429688,922.7759666224563,846.3635985876244,922.7759666224563,99366895
2020-11-03,842.3801879882812,869.0573757655418,835.415016035143,860.4077768659023,88691623
2020-11-04,870.9693603515625,878.1622370795737,836.2799319931916,836.2799319931916,80180117
2020-11-05,889.99853515625,892.7072131568946,879.5279584878177,889.9757766978659,37205373
2020-11-06,923.7547607421875,928.6941289800106,900.537399991742,905.9320578188386,66674086
2020-11-09,933.565185546875,941.8961056762797,926.87311521094,938.754956836276,35838510
2020-11-10,948.9751586914062,951.4562521220001,929.2404443694571,945.5380895882416,36934242
2020-11-11,909.209716796875,953.73242473373,900.5146011862793,951.0009883582815,56724780
2020-11-12,901.3795166015625,914.3311859112665,894.5508957591001,901.8348061571066,40046527
2020-11-13,908.8455200195312,927.1690286034634,902.1762683976532,902.2900606859357,45388670
2020-11-14,911.531494140625,917.4496568071913,908.3675866761497,917.2675891350206,5226220
2020-11-17,907.4115600585938,949.1800760372262,903.6558122060101,949.1800760372262,46542562
2020-11-18,904.6572875976562,913.4434970992197,892.320216888313,907.411482384605,30402290
2020-11-19,898.26123046875,915.241750715451,896.0077817170311,904.6573811617833,27796343
2020-11-20,864.7326049804688,903.1095066562257,862.6839824982056,899.1033557320118,57471248
2020-11-23,888.041015625,896.8271654235257,876.9103231364059,888.1775663766775,45327567
2020-11-24,894.1184692382812,898.6481249010166,879.5279494687583,894.0957107801305,30936268
2020-11-25,886.7208251953125,907.2750256891022,884.1715164674155,901.3796213147642,32637879
2020-11-26,888.9059448242188,894.5509455933704,878.6402545316154,889.1108311563834,25838637
2020-11-27,878.5264282226562,890.4993042816868,874.7024050404513,883.3975211400648,47336811
2020-12-01,889.9530639648438,895.1200771893862,878.6403033398307,883.3292684986208,19750687
2020-12-02,891.4326171875,893.1853196355595,880.8937644544011,891.5919264066118,22188887
2020-12-03,894.1184692382812,901.8803678264751,891.660134305071,897.7376661598639,27785372
2020-12-04,886.2427978515625,896.3719375555851,883.169924273135,896.3719375555851,18464552
2020-12-07,891.4552612304688,894.5508930364205,883.443020024606,883.443020024606,18242188
2020-12-08,907.63916015625,916.9716331799368,887.7223182888608,892.7982973584456,43403061
2020-12-09,922.753173828125,925.8716244238354,910.1430013207677,915.0140940024156,29175254
2020-12-10,913.671142578125,923.458845268728,910.9397060664031,920.3176962906259,16065507
2020-12-11,913.1248168945312,927.7836114688461,898.7618822646788,916.4025164013542,26944202
2020-12-14,906.5238647460938,917.3131205116126,904.2704160220808,914.1036358709437,17312747
2020-12-15,898.8074340820312,905.7953640021194,892.7754195477754,905.7953640021194,18551265
2020-12-16,899.8090209960938,908.1855186869865,894.8696526918599,905.0215510160521,18561011
2020-12-17,903.9290161132812,912.7607436976475,900.0822342441418,903.4282697787537,20252358
2020-12-18,906.6375732421875,912.7151048635118,894.5509057864864,901.4251038276055,18466344
2020-12-21,883.0333251953125,920.499769395756,844.5881468445682,915.0368963400598,44135540
2020-12-22,881.6676025390625,891.773983524998,859.7021382582204,887.267086336982,28140001
2020-12-23,884.922607421875,888.3824349298498,874.3609368175694,878.6174909837365,19501410
2020-12-24,907.8212280273438,909.9380655316372,885.8557651343747,886.3565113877723,20776988
2020-12-28,911.9866943359375,918.6787643683464,908.3447391739005,913.5345102279138,17221499
2020-12-29,905.9547729492188,916.0839121937714,902.5404022307764,914.5816131606807,18611939
2020-12-30,908.4358520507812,913.7621743090195,899.3537820197387,908.3220597569275,22043630
2020-12-31,903.7923583984375,915.9017844958948,900.74224341645,907.5253475242407,18781189
2021-01-01,904.7939453125,909.1187147073263,902.2900934265087,905.0215298973234,10015175
2021-01-04,906.3189697265625,909.9836232762993,895.9166687687,908.2537396646372,24513534
2021-01-05,895.0516967773438,903.0184210450284,890.4537057887719,896.3718678992179,24123091
2021-01-06,871.4473876953125,895.0061235397974,867.304686241535,894.9606066258343,46401468
2021-01-07,870.0361328125,885.4460768809599,867.3046964895353,874.2926266014794,32325918
2021-01-08,880.3018798828125,882.4415362488493,870.4686603146358,873.1545798977656,27540187
2021-01-11,863.708251953125,882.6235401700677,861.545837284541,882.6235401700677,33307825
2021-01-12,890.9318237304688,892.2747534146366,864.9146909422456,866.3259562099835,41161546
2021-01-13,882.6236572265625,899.0806730153788,873.3595189822454,893.8909012055155,26619458
2021-01-14,892.5478515625,895.415898811063,882.73739117813,885.4460690197959,21553242
2021-01-15,882.0090942382812,898.5571434105204,874.0878859816115,892.5479467876977,20593268
2021-01-18,903.1777954101562,909.11871640614,875.5901485259847,887.312621100716,35100458
2021-01-19,917.9503784179688,924.5968713660361,908.04882405528,908.04882405528,32006615
2021-01-20,935.38623046875,936.8885296233058,911.1217991937036,920.2266881664387,30924537
2021-01-21,955.7354736328125,965.1134634243352,944.6276002202932,947.8142659690089,39087742
2021-01-22,933.064453125,962.9966422111165,926.486174980478,961.0162951057749,30532660
2021-01-25,883.6251831054688,926.3951919989635,879.527998128483,926.3951919989635,54207104
2021-01-27,862.6840209960938,876.3413241979638,859.4973550471146,876.3413241979638,42370131
2021-01-28,854.2847900390625,875.5673803547642,851.3029503448859,855.9236398649215,34067814
2021-01-29,838.5333862304688,870.9238493538744,833.0932117324548,862.3652844937398,43712383
2021-02-01,862.8206176757812,867.2364209713336,841.2876235871692,846.4773951055146,34180952
2021-02-02,876.7055053710938,883.1699312073853,844.4515913585626,871.4474584754812,41470034
2021-02-03,878.9134521484375,888.6328194240807,864.9602287597149,877.8436239424492,30301696
2021-02-04,876.0226440429688,883.1699441641426,867.2364338241757,875.8860330804215,25626981
2021-02-05,875.772216796875,885.2868178634317,874.0650915760868,878.6402642334788,20248046
2021-02-08,888.3823852539062,896.3718679791865,878.1849709654533,880.0058883464687,21183400
2021-02-09,890.5220947265625,905.7499728329998,888.7694524928455,893.1625577221616,19604141
2021-02-10,898.7847290039062,903.542029738115,877.388345241065,889.4295571671307,21234156
2021-02-11,935.8414306640625,939.711030934567,897.851482048299,901.3795850224443,42539278
2021-02-12,929.4225463867188,945.9933539276093,917.4951870443532,935.7504216150935,30497029
2021-02-15,925.3253173828125,938.3907796936559,921.865489857928,932.3588249314862,15791099
2021-02-16,937.5713500976562,946.6306614247935,926.4178993748968,928.5803141449838,21421660
2021-02-17,948.3833618164062,954.1649132894505,933.5196803689347,937.7989327765557,23742994
2021-02-18,941.3043212890625,959.8326560429554,937.3892042781949,949.1800120186759,18646877
2021-02-19,947.0403442382812,958.2620699842834,934.7487903697971,936.4332172583491,23403483
2021-02-22,914.171875,951.4107338256188,908.1854973069509,946.903836556302,23804335
2021-02-23,921.1598510742188,934.5667503769652,916.675712334559,932.3360602361935,25644108
2021-02-24,938.2542724609375,940.1890425413142,922.3890373867205,924.1417397925037,10807663
2021-02-25,976.1986694335938,979.6812554509664,943.7171111072541,945.0828594470373,34855693
2021-02-26,949.5442504882812,971.4413798428517,942.6700520025815,963.7478166346481,37481215
2021-03-01,956.7825927734375,961.4716180153758,938.9370709939213,960.6521328705006,17680764
2021-03-02,958.7400512695312,969.6658567868195,951.0464885551218,966.0239617527627,17150760
2021-03-03,1002.4888916015625,1010.5922272948175,959.2864140273274,965.5915304832657,31924461
2021-03-04,990.5387573242188,996.9576659606543,982.2761125657947,992.4280103618662,21435754
2021-03-05,991.836181640625,1006.9730247841883,980.1592262032003,981.5022160610837,25511666
2021-03-08,997.481201171875,1016.0550523775076,986.9651081564465,987.192692727957,19506841
2021-03-09,997.4584350585938,1007.8152194196155,977.2229745845875,1001.5328613864398,15154484
2021-03-10,993.3157348632812,1008.4070612823298,987.9894126954109,1004.7195889484004,11519358
2021-03-12,973.1257934570312,1004.4464294921411,966.8889523171073,999.2566580629433,16864952
2021-03-15,960.060302734375,978.2699589088028,947.1313914595759,974.241109808898,16698099
2021-03-16,956.2818603515625,967.8450241002813,953.9601362596196,962.3820907596237,13873801
2021-03-17,935.6821899414062,957.3744947555532,926.4635082842556,955.1210459290905,19210236
2021-03-18,914.627197265625,949.0890437278471,910.9397247848686,943.6716273031666,20647480
2021-03-19,947.8143310546875,954.1194478193275,902.6543228245274,906.3873122312596,41787429
2021-03-22,938.8915405273438,944.1723458333299,925.5984934278937,942.8066576933722,18572478
2021-03-23,950.3181762695312,960.4245577469666,935.9780591025484,938.6867371971894,17421165
2021-03-24,932.0173950195312,946.7899826444071,928.8762460938054,946.7899826444071,16822814
2021-03-25,906.5921020507812,935.0675093142783,903.655779253552,935.0675093142783,22001648
2021-03-26,908.0488891601562,916.7212466409155,898.5115898394444,915.9473386351556,20180202
2021-03-30,923.822998046875,932.7457584739709,906.6375928831196,914.1263296404951,20441701
2021-03-31,911.8956298828125,933.200977960531,910.0291353276648,918.6787941699841,16250796
2021-04-01,920.4314575195312,924.1416882581158,911.9184094330365,918.6788154190479,11723312
2021-04-05,907.11572265625,921.8655527149284,893.2308344858781,921.842794255108,14875099
2021-04-06,903.3372192382812,912.7379683643409,896.3719865664539,912.3054974187572,14009194
2021-04-07,911.7818603515625,931.8353131430233,907.4343325719275,910.4844476173693,24266353
2021-04-08,912.9199829101562,920.4997537655782,907.2977405296601,915.4921101816266,15369188
2021-04-09,902.3128662109375,913.3752232282881,901.3795887756579,909.7788448629212,14037885
2021-04-12,870.0361328125,892.9120550102809,865.0740064336392,891.8194684395833,20901482
2021-04-13,879.4368896484375,883.4430404477608,873.0862564834994,875.8859682062383,19411189
2021-04-15,885.12744140625,892.7299706495629,870.8783585858474,876.9330718304664,19723716
